gene_symbol,male_ACC.1_male_ACC.2_male_AMY_male_DLPFC,min_p_across_regions,meta_higher_in_MDD_pvalue,meta_lower_in_MDD_pvalue,meta_direction,meta_p
SUPT4H1,-+-+,0.068257959000000007,0.31594283219406244,0.44720818760106695,1,0.6318856643881249
LHPP,++--,0.076921629,0.31599993468932086,0.5481104201316508,1,0.6319998693786417
CCNT1,++-+,0.257505243,0.3160465689622463,0.6764678193467799,1,0.6320931379244926
PPP1R12A,+--+,0.183283614,0.3160770171219467,0.5670569411684879,1,0.6321540342438934
CD74,-++-,0.276930243,0.31617276300331787,0.7665565400847946,1,0.6323455260066357
ELK1,+-++,0.22900412,0.31617647925879544,0.6456577093202522,1,0.6323529585175909
SUPT5H,++--,0.130159925,0.5627304167054011,0.3162486610254563,-1,0.6324973220509126
DHX16,--+-,0.437710581,0.9136480554956357,0.31627394241043905,-1,0.6325478848208781
FAM98A,++--,0.17578333300000001,0.6956252905106308,0.3163446120242726,-1,0.6326892240485452
SLC25A40,-+-+,0.214693446,0.3163653574815331,0.6476881148580561,1,0.6327307149630662
GRIPAP1,-+-+,0.180344382,0.6661970553782599,0.31637738092799694,-1,0.6327547618559939
C14orf169,+--+,0.158211049,0.31639980360058656,0.6314436169327645,1,0.6327996072011731
RFC1,+--+,0.111933333,0.38708494620315215,0.31643443328031545,-1,0.6328688665606309
PRRX2,--+-,0.437044944,0.8619056317970967,0.31646430361236844,-1,0.6329286072247369
GGPS1,+-+-,0.095273315,0.31650611666984896,0.41248634620223096,1,0.6330122333396979
FAM86A,+---,0.212250843,0.7245707103838961,0.316528787542435,-1,0.63305757508487
B2M,+-+-,0.128185487,0.31683899716477504,0.4665064293826349,1,0.6336779943295501
LPHN3,--+-,0.36973867,0.7867848191587061,0.31690183762072927,-1,0.6338036752414585
FBXO46,++--,0.183585112,0.8467583305655482,0.31693566235056697,-1,0.6338713247011339
VPS33A,-+-+,0.153952715,0.3169652818459972,0.43001770713695536,1,0.6339305636919944
JAKMIP1,---+,0.08098118,0.31716006243355876,0.6400804965210921,1,0.6343201248671175
CKB,-++-,0.152344195,0.3172420963603638,0.4282242866049502,1,0.6344841927207276
PSMA7,--++,0.069940824,0.31731492908411635,0.4783723658718443,1,0.6346298581682327
HSD17B8,----,0.314847285,0.8966671169798339,0.31733641374394217,-1,0.6346728274878843
USP30,-+-+,0.249490169,0.5875752067296423,0.31739048009237897,-1,0.6347809601847579
EPHB1,-+--,0.089872659,0.44147311222155255,0.31744062528365735,-1,0.6348812505673147
FLJ38717,+++-,0.120291667,0.31748224233261524,0.49378698731503795,1,0.6349644846652305
WNT7A,---+,0.244812453,0.7284879004271214,0.31759382421078725,-1,0.6351876484215745
UBAC1,--+-,0.281162921,0.8861077561013361,0.31764293720168824,-1,0.6352858744033765
CYP2A13,+---,0.342839794,0.8840166421026343,0.3176955335610662,-1,0.6353910671221324
SNRPA,+-+-,0.122358521,0.3177180489150127,0.6610047494215434,1,0.6354360978300254
PCMT1,-+-+,0.168454963,0.3180159158576424,0.6937930956342833,1,0.6360318317152848
CAMK2A,-+-+,0.084669757,0.31803886631237693,0.47778164980129306,1,0.6360777326247539
ETS1,---+,0.473404026,0.8956938967521686,0.318219133713408,-1,0.636438267426816
GRM7,+--+,0.132405805,0.5785580245024564,0.31847281332405963,-1,0.6369456266481193
GABRG2,---+,0.052780712,0.36520477303036136,0.3185026463465372,-1,0.6370052926930744
HEY2,--++,0.194897004,0.31859928759162076,0.6695573363713418,1,0.6371985751832415
HCK,+-++,0.09021264,0.3186178928409299,0.4046308046702242,1,0.6372357856818598
SNPH,--+-,0.161371816,0.5732127435548577,0.3187681871330731,-1,0.6375363742661462
DSCC1,--++,0.090028558,0.3187879424739541,0.6626312600520603,1,0.6375758849479082
DHRS12,--+-,0.200929963,0.8006318395855803,0.3189256660417894,-1,0.6378513320835788
JAM2,-+--,0.070661049,0.37698683184164117,0.3190649293637539,-1,0.6381298587275078
TEX2,++-+,0.104862172,0.3190900175831401,0.48679125845578286,1,0.6381800351662802
SCYL3,---+,0.170592322,0.5536256236491598,0.3192229778431075,-1,0.638445955686215
L1CAM,-++-,0.251713109,0.3193581593664547,0.8275970244200097,1,0.6387163187329093
RPL4,--++,0.373254682,0.31939729162210534,0.8739239663102005,1,0.6387945832442107
ASH1L,+-+-,0.224402622,0.5280162988867211,0.319475187220315,-1,0.63895037444063
CLDN19,++-+,0.289268071,0.319488224125005,0.7126917975887628,1,0.63897644825001
EIF1AY,-+++,0.316723783,0.31955674332347955,0.7496074681904346,1,0.6391134866469591
SSTR1,---+,0.151562266,0.573703432954348,0.3197620354692111,-1,0.6395240709384222
ZNF354C,-+-+,0.176582397,0.31978973484472634,0.5321999789205072,1,0.6395794696894527
ETHE1,+-++,0.216289045,0.31981373977539246,0.6467862660987718,1,0.6396274795507849
EID2,---+,0.088595037,0.3754778698211912,0.3199101972457759,-1,0.6398203944915518
WDFY1,++--,0.198845037,0.3200941699770722,0.5801900608347007,1,0.6401883399541444
ESRRA,+-+-,0.18100103,0.8211116929998622,0.3201627165140705,-1,0.640325433028141
UBE2R2,--++,0.233347378,0.3201641942882271,0.5252366431127672,1,0.6403283885764542
EPDR1,--++,0.118795787,0.32020283258533294,0.6351240752182629,1,0.6404056651706659
ENPP5,-+-+,0.096309176,0.320249133558227,0.46501596146233687,1,0.640498267116454
NEIL2,-+-+,0.242349719,0.6931598207711174,0.32034245796441735,-1,0.6406849159288347
NEFL,---+,0.054571067,0.32048814365232325,0.40396237041353084,1,0.6409762873046465
SLA,---+,0.100068258,0.4141700387383718,0.3205247524732605,-1,0.641049504946521
DNAJA3,--++,0.063781929,0.32054225325467384,0.34722132450068216,1,0.6410845065093477
PLRG1,+--+,0.098437828,0.3205700307541135,0.6669587479360627,1,0.641140061508227
ARID1A,-+--,0.058860393,0.381937158382313,0.32065301836094057,-1,0.6413060367218811
HDAC9,---+,0.176901124,0.5945919219262739,0.32072773070265154,-1,0.6414554614053031
ITFG3,-++-,0.179202528,0.3209277252519458,0.798584607325582,1,0.6418554505038916
GPR116,-+--,0.292883052,0.8165199896872777,0.3210693074049861,-1,0.6421386148099723
GUK1,--++,0.092268446,0.47869567801871493,0.3211234042203286,-1,0.6422468084406572
AP2M1,---+,0.191540075,0.8218014810192007,0.32115723973996163,-1,0.6423144794799233
PANX1,----,0.357197566,0.9100387178774004,0.3212240128410033,-1,0.6424480256820067
C7orf52,-+++,0.263225187,0.321313322848158,0.7618990208460603,1,0.642626645696316
TRIT1,+-++,0.391774345,0.3213456357444318,0.8519841076819121,1,0.6426912714888636
KIAA0020,+-+-,0.21722603,0.321465242824114,0.5313128587480018,1,0.642930485648228
FTL,-++-,0.094249906,0.374693329996957,0.32154189209949674,-1,0.6430837841989935
KIAA0355,++-+,0.171937734,0.32164079338072754,0.5772437967444143,1,0.6432815867614551
ZCWPW1,-+++,0.218231086,0.3217847058758818,0.6961573180827954,1,0.6435694117517636
SP1,++--,0.142807397,0.32185397528983495,0.39949682617442356,1,0.6437079505796699
SHARPIN,+-+-,0.166609738,0.32200644252844735,0.4757506918210022,1,0.6440128850568947
TTC9C,-+++,0.274190262,0.3220193092698528,0.7780530425965388,1,0.6440386185397056
NUCB1,-+-+,0.098574438,0.39482369955749125,0.3220463362597237,-1,0.6440926725194474
PROSC,--++,0.088901217,0.41201545061103817,0.322119108943232,-1,0.644238217886464
CKAP2,-+-+,0.087631086,0.3221396911225407,0.548827848766362,1,0.6442793822450814
PHF13,---+,0.303790637,0.7938926781961457,0.322205244399704,-1,0.644410488799408
NDUFS8,--+-,0.318494288,0.81511265119538,0.3222935554315036,-1,0.6445871108630072
NEUROD1,+-+-,0.138569382,0.3598549401666983,0.322358960356657,-1,0.644717920713314
C1orf107,+--+,0.149745037,0.6432126231479967,0.3226313078431222,-1,0.6452626156862444
OPHN1,++++,0.32122603,0.3226708860370944,0.9076928408566279,1,0.6453417720741887
TAOK3,+-+-,0.068643352,0.322703686226289,0.37147312357113577,1,0.645407372452578
DISP2,+-+-,0.075069757,0.4003603449908966,0.32277014736326787,-1,0.6455402947265357
TRIM32,---+,0.386980056,0.769969758980412,0.3228641694375952,-1,0.6457283388751904
ARID4A,+---,0.216571723,0.6383942030787573,0.32327386541584724,-1,0.6465477308316945
PSMD11,+--+,0.083656835,0.3233698638124986,0.4883729117585215,1,0.6467397276249972
ACAT2,---+,0.328744288,0.8893052403016365,0.323496226526037,-1,0.646992453052074
MPP7,+--+,0.218052715,0.6958676155022552,0.3236805964341677,-1,0.6473611928683354
ARHGAP10,--++,0.165136423,0.32371963933296893,0.7047322591596268,1,0.6474392786659379
SNW1,-++-,0.183194007,0.3237975831246853,0.8160418516735836,1,0.6475951662493706
PNPLA2,+--+,0.22644073,0.7161758178148785,0.3238749855327217,-1,0.6477499710654434
WDR3,---+,0.230795506,0.8687157001150322,0.32402286808140524,-1,0.6480457361628105
SART1,+---,0.252912921,0.8699635368530444,0.32402531082995606,-1,0.6480506216599121
CTNNB1,++++,0.332651779,0.3240865986274549,0.9040804453178781,1,0.6481731972549098
SUPT3H,---+,0.185509831,0.6102545953957763,0.3242779930245914,-1,0.6485559860491829
NXPH3,+---,0.323990824,0.7444222049000941,0.32432886009804746,-1,0.6486577201960949
GPR144,---+,0.250886049,0.8488311758161169,0.32438495969621944,-1,0.6487699193924389
ROGDI,-+-+,0.098048221,0.34700723214391893,0.32448680131148516,-1,0.6489736026229703
EFHA2,+-++,0.188996723,0.32456559186859835,0.7240346493718208,1,0.6491311837371967
C17orf76,+---,0.247465824,0.8685647397524481,0.3246942172654991,-1,0.6493884345309981
C9orf23,+-+-,0.295762172,0.8389294567319818,0.32475874400998156,-1,0.6495174880199631
NT5C2,-++-,0.272676685,0.802293952131963,0.32482063021406493,-1,0.6496412604281299
TNFRSF14,-++-,0.07538118,0.3335920390838349,0.3249418115484919,-1,0.6498836230969838
MTMR12,-++-,0.216268258,0.32495834794596173,0.6856221771797947,1,0.6499166958919235
LOC338758,+---,0.253254682,0.8207932744455684,0.32547771886029386,-1,0.6509554377205877
SLC35B4,+-++,0.057584082,0.45973589921024666,0.32553465178375374,-1,0.6510693035675075
GRIA2,+++-,0.135167322,0.32558153174039955,0.534625122056818,1,0.6511630634807991
FHIT,----,0.422912172,0.9172503267874439,0.3256497012202238,-1,0.6512994024404476
GINS2,-++-,0.084246442,0.32601605684104124,0.36151544531453694,1,0.6520321136820825
ZC3HC1,+--+,0.173945225,0.32602313573767866,0.565826062973876,1,0.6520462714753573
NUDT19,-+-+,0.064756086,0.42650138464639786,0.32603116649897323,-1,0.6520623329979465
FBXL3,--++,0.127861985,0.3261494031872047,0.4439424673336662,1,0.6522988063744094
RIPK2,+--+,0.145191854,0.5228149644794081,0.32634622677573843,-1,0.6526924535514769
SPTBN1,-+--,0.193604775,0.6006810418149728,0.3263533371549036,-1,0.6527066743098072
HNRNPAB,+-+-,0.301660581,0.7628017655667034,0.3264171268418467,-1,0.6528342536836934
USP35,+---,0.150182397,0.7503263649890467,0.3264931412534385,-1,0.652986282506877
RPA2,-+-+,0.115265824,0.32654942247788143,0.6446006870430416,1,0.6530988449557629
TSPYL1,++-+,0.206542697,0.32667441502125466,0.6359347866676706,1,0.6533488300425093
RPL23A,+-+-,0.167325655,0.5297088750236285,0.32671634356964,-1,0.65343268713928
KCNC4,--+-,0.143382022,0.5107219562323009,0.32673845686432007,-1,0.6534769137286401
CADM1,--+-,0.312839045,0.7271323884958902,0.32675587622283053,-1,0.6535117524456611
C19orf12,+--+,0.196051685,0.635522162987204,0.3267728370140386,-1,0.6535456740280772
KCNMB4,+--+,0.279168633,0.664057645381895,0.3267898880899112,-1,0.6535797761798224
C11orf67,+++-,0.308494382,0.32687302915420824,0.7022300795752776,1,0.6537460583084165
TBC1D17,+++-,0.239906273,0.32705046562030843,0.8183799962958107,1,0.6541009312406169
C14orf43,+-+-,0.178601873,0.5329687585911191,0.32711648691664724,-1,0.6542329738332945
C1orf55,++-+,0.375277247,0.32713868320779976,0.7621699112567114,1,0.6542773664155995
FAAH,+---,0.228375843,0.6412212723275461,0.32717172345004714,-1,0.6543434469000943
PATL1,-+-+,0.087310206,0.33972654776154204,0.32745298268486395,-1,0.6549059653697279
ARV1,++++,0.437361517,0.32746165569815794,0.9174569379369066,1,0.6549233113963159
YBX2,++--,0.095707022,0.5776814313208047,0.32746786577369963,-1,0.6549357315473993
TAGLN,+--+,0.086628371,0.3274706479568562,0.3646136766445254,1,0.6549412959137124
STAT2,+---,0.295058989,0.7108121547047783,0.3274876757145944,-1,0.6549753514291888
C19orf52,+---,0.095604401,0.4415168629265596,0.3278332493611605,-1,0.655666498722321
NFKBIE,+---,0.370143539,0.8348097415633153,0.3279468406775203,-1,0.6558936813550406
ZBTB3,+--+,0.204468446,0.3279998966113693,0.7758128058332678,1,0.6559997932227386
PIGS,-+--,0.199141573,0.678254091476321,0.3282833883709416,-1,0.6565667767418832
ZKSCAN5,+++-,0.11612706,0.32830814291255084,0.5086459358872726,1,0.6566162858251017
GEMIN5,+-+-,0.260842041,0.3283917088622698,0.7321559073747634,1,0.6567834177245396
BIRC6,+---,0.238470412,0.8106183175829373,0.3284325685280958,-1,0.6568651370561917
RABGAP1L,+++-,0.367672285,0.32845211313782713,0.8325280963186326,1,0.6569042262756543
APBA1,++-+,0.126757584,0.32855060695371036,0.5424353126461581,1,0.6571012139074207
NRSN2,+---,0.387776779,0.9069793522825992,0.3285760451573127,-1,0.6571520903146254
ZNF211,+--+,0.180338483,0.32869706593191844,0.7108663267831065,1,0.6573941318638369
MRPL3,---+,0.122708708,0.5010614668322846,0.3287038005248286,-1,0.6574076010496572
POLM,+++-,0.201085112,0.3287042779929082,0.6653935479493671,1,0.6574085559858164
NBEA,--++,0.078364045,0.32875822615335737,0.4819420112001058,1,0.6575164523067147
CRTAC1,+---,0.126483052,0.4989099558630134,0.32877604919920833,-1,0.6575520983984167
CHIC2,+---,0.355421629,0.883564267560997,0.3287908068228083,-1,0.6575816136456166
C14orf166,+-+-,0.090384925,0.5536138556217075,0.32881630094598996,-1,0.6576326018919799
PTGER4,--++,0.239336142,0.786405010999118,0.32887234531390924,-1,0.6577446906278185
SH2D3C,-+-+,0.094436517,0.3288898516881813,0.5163609123696935,1,0.6577797033763626
PCDH18,+-+-,0.239300094,0.811969205215629,0.3290323724141463,-1,0.6580647448282926
C18orf32,-+++,0.200376498,0.32906888668149276,0.6282539716652747,1,0.6581377733629855
NDUFS1,---+,0.054863764,0.3290738624920336,0.393517506783234,1,0.6581477249840672
UCP2,-+-+,0.133123596,0.3291297558610807,0.47192564690513616,1,0.6582595117221614
COL4A1,-+-+,0.143822285,0.7624277663460969,0.3291583739057693,-1,0.6583167478115386
CLK3,+-+-,0.120564888,0.751919125822659,0.3291801016205643,-1,0.6583602032411286
CDC2L6,-+-+,0.200565169,0.32918524049059716,0.43537218803066413,1,0.6583704809811943
HMGB3,-+-+,0.272520225,0.32919323616828927,0.70027635621227,1,0.6583864723365785
ZNF385A,-++-,0.185287734,0.32949439601113106,0.5701005111563434,1,0.6589887920222621
ZNF271,+-++,0.280308989,0.32966848241088625,0.7694693327489472,1,0.6593369648217725
LAPTM4A,-+-+,0.130897753,0.4386411152416636,0.3298514604541171,-1,0.6597029209082342
NOL8,++-+,0.128245599,0.32988115265387596,0.6820963904435964,1,0.6597623053077519
E2F4,--+-,0.307596442,0.888115535664942,0.3299970906381842,-1,0.6599941812763684
MORN3,+--+,0.315513764,0.3301268106825958,0.7485624481100865,1,0.6602536213651916
PHF11,-++-,0.22385206,0.3301408107378846,0.6244541113956826,1,0.6602816214757692
WDR92,-+-+,0.145118258,0.33024858527589346,0.5092851122164227,1,0.6604971705517869
TTC21A,++-+,0.363253558,0.3302809431121114,0.8545762687539334,1,0.6605618862242228
UFC1,--++,0.163539326,0.3303083061464309,0.7560131642430661,1,0.6606166122928618
ELF1,-+-+,0.12686367,0.3304596023232617,0.5568711696503372,1,0.6609192046465234
GALK2,+--+,0.193179682,0.6253667205987323,0.33056035577047865,-1,0.6611207115409573
KCTD5,++-+,0.277539607,0.3307089896985083,0.8300687325138514,1,0.6614179793970166
RAB33B,++--,0.154380524,0.33079279949859847,0.6132787297606181,1,0.6615855989971969
NDUFA9,---+,0.186861704,0.7542673047268097,0.33080097755162374,-1,0.6616019551032475
DCTN3,--++,0.272425655,0.6204579723488484,0.33082480490328664,-1,0.6616496098065733
TMEM101,--++,0.104024438,0.423265228715179,0.3308707784636429,-1,0.6617415569272858
PGD,+-++,0.04927088,0.353952300079846,0.3308791312681418,-1,0.6617582625362836
DDAH1,-++-,0.172866479,0.3311786595486496,0.39190302684014894,1,0.6623573190972992
BLZF1,-++-,0.249611049,0.6119500873373815,0.331213188145259,-1,0.662426376290518
CLPP,--++,0.084491948,0.5018595321013879,0.33133414734338,-1,0.66266829468676
GYPC,+-+-,0.135428933,0.6233690025691241,0.33144104775874234,-1,0.6628820955174847
RNF38,-+-+,0.174807116,0.5425297417379803,0.3315213826478809,-1,0.6630427652957618
HIVEP1,++--,0.252044569,0.5524562086406902,0.3315734273808396,-1,0.6631468547616792
C9orf116,+-++,0.083027341,0.5022770508248452,0.33168619533953725,-1,0.6633723906790745
ARPC1A,---+,0.066173034,0.3317874354275783,0.5065175664103467,1,0.6635748708551567
CLOCK,+++-,0.213341199,0.3318217317015955,0.6276673897392477,1,0.663643463403191
UPRT,--++,0.220807959,0.8009114669265907,0.33184494788331576,-1,0.6636898957666315
CCND2,+--+,0.231657022,0.3318498990914715,0.5025327535729468,1,0.663699798182943
C5orf30,---+,0.149317978,0.5341733480143797,0.33188777800363956,-1,0.6637755560072791
CHCHD4,-+--,0.234170225,0.6637727668168618,0.3321396590212459,-1,0.6642793180424919
CCDC113,-+++,0.200806273,0.33225846120757635,0.6122442662510661,1,0.6645169224151527
DAGLB,---+,0.158187734,0.5298619904417545,0.3323900091741149,-1,0.6647800183482298
GNG5,-++-,0.189237172,0.33240266777022626,0.7174438391554196,1,0.6648053355404525
THTPA,--+-,0.128058427,0.6438999910738384,0.3324092224451579,-1,0.6648184448903158
PPP1R13B,+-+-,0.204664326,0.6370640766008955,0.3324399020761144,-1,0.6648798041522288
C1orf59,---+,0.285956648,0.6751040701450789,0.33247690847082023,-1,0.6649538169416405
SMG1,--++,0.348232491,0.33271921495382173,0.8426570285994802,1,0.6654384299076435
NR2F2,---+,0.32128015,0.7993185267609796,0.33273675349139376,-1,0.6654735069827875
HCFC1,-+--,0.200414794,0.8122469137528527,0.33294231673027136,-1,0.6658846334605427
ZNF16,---+,0.193769569,0.8328174298241418,0.33307130991967543,-1,0.6661426198393509
GLIS3,-+++,0.19890927,0.3331962755564748,0.6096661675548477,1,0.6663925511129496
RMI1,++--,0.269695506,0.3332815852690396,0.7677622206675554,1,0.6665631705380792
FBL,+---,0.363065543,0.7541229177487279,0.3334540726868888,-1,0.6669081453737776
FNDC3A,--++,0.262305056,0.5758894822758182,0.3335003095693235,-1,0.667000619138647
PDZRN4,++-+,0.061950749,0.3713553130060306,0.3336274302602705,-1,0.667254860520541
SLC39A13,--+-,0.241978371,0.6406702515944143,0.3337327738559567,-1,0.6674655477119134
PXMP4,++-+,0.248543539,0.33379876291671007,0.6732346370018012,1,0.6675975258334201
TFDP1,+-+-,0.100221255,0.6527467998217116,0.33407974596306045,-1,0.6681594919261209
XPO7,+--+,0.27500721,0.6878823305650226,0.33416311968479884,-1,0.6683262393695977
MTA1,++-+,0.334098408,0.3341981586426564,0.8716251350245829,1,0.6683963172853128
PPP1CA,--+-,0.33415515,0.8554433361817857,0.3343013035328265,-1,0.668602607065653
EIF4A3,---+,0.074447846,0.334622230934661,0.5845406642659763,1,0.669244461869322
SUMO3,-+-+,0.119556554,0.335039159216417,0.5130425499545845,1,0.670078318432834
C11orf1,+-++,0.204083521,0.33534879311646565,0.6035629683383518,1,0.6706975862329313
PCSK4,----,0.411218914,0.893985907193849,0.33542881068220004,-1,0.6708576213644001
CSAD,+++-,0.214703558,0.33543515006143143,0.6421864419325874,1,0.6708703001228629
AATK,+---,0.068597472,0.3476873613175527,0.33550187446037943,-1,0.6710037489207589
NOTCH3,--+-,0.284079026,0.6916335990999527,0.3356138134326099,-1,0.6712276268652198
MRPL51,-+++,0.336300655,0.33579210736462217,0.7592742859401664,1,0.6715842147292443
PUS3,+-+-,0.173505993,0.6011454389395214,0.33590492640598146,-1,0.6718098528119629
ATPAF2,+-+-,0.185625375,0.3433111108807529,0.3359263632359509,-1,0.6718527264719018
ALG8,-+-+,0.261005431,0.33599910015853746,0.804528632360839,1,0.6719982003170749
ROBO4,-+-+,0.236485112,0.6321947761078289,0.3360696552996698,-1,0.6721393105993396
PARP8,+-++,0.064402341,0.4631896263486646,0.33613755933179573,-1,0.6722751186635915
TNFRSF1B,----,0.248477622,0.8743634070112731,0.33628020806848447,-1,0.6725604161369689
C1S,---+,0.461672753,0.9034303775731842,0.3363513191907653,-1,0.6727026383815305
AXIN1,----,0.391628371,0.9047925539822801,0.33638060805596437,-1,0.6727612161119287
